ID	GOLD	PRED	TEXT
ID-253	F	D	OS STUDENT #2 Point the camera at me.
ID-254	F	D	I'm a star.
ID-255	F	D	Chris speaking straight to camera, still tongue-in-cheek:  CHRIS (with a Wizard of Oz tone) Pay no attention to the voices behind the curtain.
ID-256	F	D	15   INT.
ID-257	F	D	WOULD-BE TED TURNER OFFICE                             15  A FELLOW STUDENT PLAYING TED TURNER with obvious fake mustache is locked into an episode of Matlock on his television set as our bold reporter, Chris, barges in.
ID-258	F	D	CHRIS Ted!
ID-259	F	D	We've got a monster in the vault.
ID-260	F	D	It represents all the corruption, the deceit, and greed within us all.
ID-261	F	D	I must slay it.
ID-262	F	D	14.
ID-263	F	D	TED TURNER/STUDENT (worst acting we've ever seen) McCandless, how many times have I had to tell you?
ID-264	F	D	I've had to tell you that you are a journalist and you can't get personally involved in your cases...or your stories.
ID-265	F	D	CHRIS Ted!
ID-266	F	D	I know how to kill it.
ID-267	F	D	And I'm the only one who knows.
ID-268	F	D	You can't keep sending me on stories and expecting me to do nothing!
ID-269	F	D	I look like some kind of an idiot.
ID-270	F	D	TED TURNER/STUDENT Do you know who you're talking to?
ID-271	F	D	I'm Ted Turner.
ID-272	F	D	Behind Chris in the corridor outside Ted's office, a PANICKED STUDENT arrives at the door.
ID-273	F	D	PANICKED STUDENT McCandless!
ID-274	F	D	You've got to hurry!
ID-275	F	D	The monster is scratching at the hatchway.
ID-276	F	D	He'll be out in no time.
ID-277	F	D	TED TURNER/STUDENT (threatening) It'll mean your job, Chris McCandless.
ID-278	F	D	CHRIS (to Ted) That's it, Ted.
ID-279	F	D	Fire me if you want but this beast must be slayed.
ID-280	F	D	Microphone in hand, Chris makes haste.
ID-281	F	D	The CAMERA RUNS WITH HIM out the door, through the corridor, up a set of steps to the hatchway.
ID-282	F	D	As he arrives, the monster appears above him in the hatchway crawl space having pulled off the board Chris had nailed.
ID-283	F	D	CHRIS (CONT'D) (into camera) This is the only thing that can kill the monster.
ID-284	F	D	It's gonna be risky but without great risk, there is no freedom.
ID-285	F	D	So we will now hear from the famous singer - Chris McCandless.
ID-286	F	D	15.
ID-287	F	D	A piano is PUSHED INTO FRAME beside Chris.
ID-288	F	D	A YOUNG BLACK STUDENT pulls a stool in front of the piano and begins to play.
ID-289	F	D	Chris begins to serenade the monster, intermittently sharing the serenade directly into camera as well.
ID-290	F	D	He bursts into an uninhibited solo of Tender Is The Night.
ID-291	F	D	CAMERA TILTS UP to the monster looking out the hatchway, slowly dying from the song being sung.
ID-292	F	D	As the song continues to be sung and the monster continues to die, the AUDIO RECEDES and VIDEO IMAGES GO TO SLO MO.
ID-293	F	D	CARINE (V.O.)
ID-294	F	D	When we were little, Chris was very to himself.
ID-295	F	D	He wasn't anti-social, he always had friends, and everybody liked him - but he could go off and entertain himself for hours, he didn't seem to need toys or friends.
ID-296	F	D	He could be alone without being lonely.
ID-297	F	D	The secrets our parents kept, though unknown to Chris and I, led to bouts of rage and even violence between them that we had been forced to witness since we were very young.
ID-298	F	D	It seemed like they never fought without us.
ID-299	F	D	I remember the first family meeting to let Chris and me in on their plans for getting a divorce.
ID-300	F	D	They wanted us to choose which of them we'd live with.
ID-301	F	D	I cried my eyes out.
ID-302	F	D	But the divorce never happened, though the threats and meetings never stopped.
ID-303	F	D	It wasn't long before Chris and I shut off -- we would tell mom and dad to go ahead and get the divorce.
ID-304	F	D	Chris and I just wanted to get away from their fights and mom kept promising to get out and take us with her as soon as their company made enough money.
ID-305	F	D	Dad had been the young genius [that] NASA enlisted to do [crucial] designs for the American satellite radar systems that would be our answer to the Russian Sputnik.
ID-306	F	D	And mom and he later started up a consulting firm combining her get-up- and-go resourcefulness with his wealth of knowledge.
ID-307	F	D	By the time the company actually made its first million, the careerism and money seemed to erase her memory of the promise she'd made us.
ID-308	F	D	(MORE)  16.
ID-309	F	D	CARINE (V.O.)
ID-310	F	D	(CONT'D) I think this is when Chris began to see "careers" as a diseased invention of the twentieth century and to resent money and the useless priority people made of it in their lives.
ID-311	F	D	He'd begun planning to "slay the beast"...to make himself free.
ID-312	F	D	VIDEO IMAGE:  The beast dies.
ID-313	F	D	FADE OUT.
ID-314	F	D	CHAPTER 1: BIRTH - FADE IN:   16   INT.
ID-315	F	D	TENT (IN THE SCRUB BRUSH BESIDE LAKE MEAD) - DAY      16  We see a pile of berries sitting atop a handkerchief.
ID-316	F	D	Beside them, a survivalist's guide to edible growth.
ID-317	F	D	POV: THE TOP OF THE TENT - SOFT FOCUS  The glare of the sun penetrating the canvas.
ID-318	F	D	A fly buzzes and lands, hanging upside down.
ID-319	F	D	The image is blurry.
ID-320	F	D	ECU: CHRIS' EYES  Delirious in the heat, we WIDEN OUT to see that he's filthy (2 weeks of growth on his face and naked.)
ID-321	F	D	He makes his way out of the tent, peers at the relentless sun and scurries to his backpack where he removes a canteen, barely a sip of water left in it.
ID-322	F	D	He downs it.
ID-323	F	D	TIME CUT:  17   EXT.
ID-324	F	D	LAKE MEAD DAY                                         17  The following short vignettes are silent and focused exclusively on Chris:  1.
ID-325	F	D	Recreational BOATERS on Lake Mead.
ID-326	F	D	GIRLS in bikinis.
ID-327	F	D	BOYS on boats eating Kentucky Fried Chicken.
ID-328	F	D	CUT TO:  2.
ID-329	F	D	At lake-side, an unusual sight - the NEW Chris McCandless, a sun and dirt-beaten bum with a backpack.
ID-330	F	D	CUT TO:  17.
ID-331	F	D	3.
ID-332	F	D	A family ski-boat has taken Chris on.
ID-333	F	D	They give him water, dropping him at the north end of the lake at TEMPLE BAR MARINA.
ID-334	F	D	(Director's Note: HIGH ANGLE, TIGHT, sees Chris and the glimmering water treadmilling below)  CUT TO:  4.
ID-335	F	D	Chris washes himself in the lake by the marina.
ID-336	F	D	CUT TO:   18   ESTABLISHING SHOT: CAFE, TEMPLE BAR MARINA                  18  CUT TO:   19   INT.
ID-337	F	D	MARINA CAFE, UNISEX RESTROOM                           19  Chris brushes his teeth.
ID-338	F	D	CHRIS (V.O.)
ID-339	F	D	I need a name.
ID-340	F	D	He takes a swallow of water.
ID-341	F	D	Rinses his mouth.
ID-342	F	D	Spits it out.
ID-343	F	D	Then checks his bearded face in the mirror.
ID-344	F	D	He likes what he sees.
ID-345	F	D	As he wipes the corners of his mouth with a tissue and throws it into the bin below the sink, he notices a discarded tube of lipstick.
ID-346	F	D	He picks it up.
ID-347	F	D	It's down to its end.
ID-348	F	D	Yet with what lipstick remains, he writes on the mirror:  ALEXANDER SUPERTRAMP WAS HERE   JULY 1990 CUT TO:  20   EXT.
ID-349	F	D	MARINA CAFE (BLDG REAR) - SUNDOWN                      20  Chris is behind the cafe beside a pair of dumpsters.
ID-350	F	D	He removes the Datsun's license plates from his backpack and discards them deeply into the garbage.
ID-351	F	D	CUT TO:  17A.
ID-352	F	D	21   EXT.
ID-353	F	D	MARINA CAFE (BLDG FRONT) - SUNDOWN                   21  Chris appears from behind the cafe lugging his backpack up the rise from the cafe to the highway and starts thumbing for a ride.
ID-354	F	D	CUT TO:  18.
ID-355	F	D	22    INT.
ID-356	F	D	MCCANDLESS HOME, ANNANDALE                            22  VARIOUS shots to accompany V.O.
ID-357	F	D	CARINE (V.O.)
ID-358	F	D	Toward the end of June, Chris had mailed our parents his final grade report.
ID-359	F	D	Walt and Billie open the envelope.
ID-360	F	D	CARINE (V.O.)
ID-361	F	D	(CONT'D) Almost all A's.
ID-362	F	D	A in Apartheid in South African Society and History of Anthropological Thought
ID-363	F	D	Clever boy, my brother.
ID-364	F	D	We observe Carine in a delicate afternoon light.
ID-365	F	D	She is sitting up on her bed with an unread book, looking out the window toward us.
ID-366	F	D	CARINE (V.O.)
ID-367	F	D	(CONT'D) But by the end of July we hadn't heard anything from him and my parents were getting very worried.
ID-368	F	D	Carine's POV:   Walt with his arm around Billie in the yard.
ID-369	F	D	CARINE (V.O.)
ID-370	F	D	(CONT'D) Chris had never had a phone, so they decided to drive down to Atlanta and surprise him.
ID-371	F	D	CUT TO:  22A   EXT.
ID-372	F	D	ROAD TO TAHOE                                        22A  Chris, backpack on, walking away from camera.
ID-373	F	D	CUT TO:   23    EXT.
ID-374	F	D	HIGHWAY - ATLANTA - DAY (END JULY 1990)               23  We see Walt and Billie's car pass under an Atlanta mileage sign.
ID-655	A	F	Chris pulls out his pocketknife, cuts the twine that binds the firewood to his body, and takes a seat beside Rainey.
ID-656	A	F	RAINEY (CONT'D) You're an industrious little fucker, aren't ya... Yeah, it's funny how things happen at particular times.
ID-657	A	F	I've loved that woman for a lot of years.
ID-658	A	F	But you know, she's got a...story.
ID-659	A	F	We've been going through this thing real quietly cause, well...So, after running into you last night, this thing we were going through quietly, she started talking about.
ID-660	A	F	You know what I mean?
ID-661	A	F	CHRIS I think so.
ID-662	A	F	RAINEY You think what?
ID-663	A	F	Chris is looking off at Jan walking in the distance.
ID-664	A	F	CHRIS I think she's probably quietly disconnecting.
ID-665	A	F	It doesn't feel right to her to be close to you if there's a hole of some kind somewhere else.
ID-666	A	F	RAINEY That's a helluva insight.
ID-667	A	F	Jesus!...
ID-668	A	F	You're not Jesus, are you?
ID-669	A	F	You gonna walk on that water and get her back for me?
ID-670	A	F	CHRIS Actually, I'm a little afraid of water.
ID-671	A	F	Rainey gives him a sideways glance.
ID-672	A	F	CHRIS (CONT'D) It's true.
ID-673	A	F	But it's something I've got to get over sometime.
ID-674	A	F	(MORE)  32.
ID-675	A	F	CHRIS (CONT'D) So, I'll swim in it if you'll carry the firewood back to the campsite.
ID-676	A	F	RAINEY I'll carry.
ID-677	A	F	Shit-yes I'll carry.
ID-678	A	F	And with that, Chris runs down the beach toward Jan. Rainey watches Chris and Jan chat briefly.
ID-679	A	F	Then they strip down to their underwear and jump into the ocean, splashing and laughing.
ID-680	A	F	ANGLE: Rainey.
ID-681	A	F	A warmth comes over him, watching his old lady having some fun.
ID-682	A	F	He grabs two armfuls of wood and heads to the campsite.
ID-683	A	F	ANGLE: Chris and Jan swimming in the chilly water, having a ball.
ID-684	A	F	Jan increasingly indulges herself a motherly closeness and joy with Chris.
ID-685	A	F	And Chris allows it.
ID-686	A	F	She pushes the stringy hairs from his eyes, worries when he descends below the surface for too many seconds, and smiles and laughs in tender relief when from below surface one of her toes is pulled on by the big fish Chris.
ID-687	A	F	As he re- surfaces, she gives him a splash right in the face.
ID-688	A	F	TIME CUT:   43   EXT.
ID-689	A	F	CAMPSITE, ORICK BEACH - LATER                          43  Through a burning campfire in the late afternoon, we see the chilly bodies of Chris and Jan carrying their clothes run shivering toward us.
ID-690	A	F	Rainey sits beside the campfire.
ID-691	A	F	RAINEY I thought you guys might need a little heat.
ID-692	A	F	Jan smiles appreciatively.
ID-693	A	F	JAN (moving to Rainey) That's not hot enough.
ID-694	A	F	Put your arms around me.
ID-695	A	F	As they embrace, Chris throws a coat on from his tent, puts on his funny straw hat, and grabs a book.
ID-696	A	F	Rainey has wrapped a blanket around Jan and they sit beside the fire.
ID-697	A	F	33.
ID-698	A	F	CHRIS I'm going to go down the beach a ways and read a little bit.
ID-699	A	F	I'll bring the rest of that wood back before nightfall.
ID-700	A	F	RAINEY Alright.
ID-701	A	F	We might take a run into town to grab some food for tonight.
ID-702	A	F	CHRIS Sounds good.
ID-703	A	F	He heads off down the beach.
ID-704	A	F	44   EXT.
ID-705	A	F	ORICK BEACH MONTAGE                                   44  MUSIC OVER:  1.
ID-706	A	F	The ocean moving toward sunset.
ID-707	A	F	2.
ID-708	A	F	Seagulls, gliding inches over the water.
ID-709	A	F	3.
ID-710	A	F	The breeze on the sea grass.
ID-711	A	F	4.
ID-712	A	F	Chris in his big hat reading at water's edge.
ID-713	A	F	5.
ID-714	A	F	Jan and Rainey deeply engaged in conversation beside the fire.
ID-715	A	F	6.
ID-716	A	F	Chris closing his book, remaining meditative at water's edge.
ID-717	A	F	7.
ID-718	A	F	Jan and Rainey in town, buying groceries and being playful with each other.
ID-719	A	F	8.
ID-720	A	F	OVER Chris' shoulder, the sun sets and day becomes night.
ID-721	A	F	CUT TO:   45   EXT.
ID-722	A	F	CAMPSITE, ORICK BEACH - NIGHT                         45  Jan and Rainey on a blanket sharing a joint.
ID-723	A	F	Chris lying beside the campfire in his sleeping bag.
ID-724	A	F	Jan takes a toke, passes the joint to Rainey.
ID-725	A	F	JAN You know what Alex ought to do, Rainey?
ID-726	A	F	He ought to come out to the Slabs this winter.
ID-727	A	F	34.
ID-728	A	F	RAINEY Oh yeah.
ID-729	A	F	Rainey takes a toke on the joint.
ID-730	A	F	RAINEY (CONT'D) You'd like that if you're still on the road.
ID-731	A	F	Lot of fellow travelers.
ID-732	A	F	Rainey offers the joint to Chris.
ID-733	A	F	Chris passes it up with a hand gesture.
ID-734	A	F	CHRIS What is that?
ID-523	D	F	MCCANDLESS HOME, ANNANDALE (MID-AUGUST 1990)          37  Walt, Billie, and Carine sit around the kitchen table in August.
ID-525	D	F	Billie and Carine sit silently.
ID-526	D	F	Walt's on the phone.
ID-527	D	F	CARINE (V.O.)
ID-528	D	F	If Chris were trying to disappear, it would have been a pretty uncharacteristic lapse for him to give the police his real place of residence.
ID-529	D	F	Though my parents had already contacted the Annandale police with their initial concerns, this ticket arriving from California made them frantic.
ID-530	D	F	(MORE)  26.
ID-531	D	F	CARINE (V.O.)
ID-532	D	F	(CONT'D) My father called one of his old government friends who put him in touch with a private investigator, someone who'd done work with the DIA and the CIA.
ID-533	F	F	Using the Willow Creek ticket as a starting point, the investigator began chasing down leads.
ID-534	F	F	Most of them led far afield -- to Europe and South Africa.
ID-535	F	F	Ultimately turning up nothing.
ID-536	F	F	What my dad couldn't believe was that he'd given up his car.
ID-537	F	F	He seemed to love that Datsun so much.
ID-538	F	F	It sounded just like Chris to me, though.
ID-539	F	F	He was very much of the school that you should own nothing except what you could carry on your back at a dead run.
ID-540	F	F	38   EXT.
ID-541	F	F	NORTHERN CALIFORNIA HIGHWAY, NEAR ORICK, 60 MILES     38 SOUTH OF THE OREGON LINE - DAY (MID-AUGUST 1990)  With his backpack lunging and a free hand holding his goofy new hat onto his head, we find Chris at a "dead run" to catch a ride that had overshot him.
ID-542	F	F	(Director's note: Don't leave this image too soon.)
ID-543	F	F	An old van idles waiting for him.
ID-544	F	F	As he gets to the passenger side, the woman passenger gets out.
ID-545	F	F	This is JAN BURRES, early 40's, looks to be still on the long road home from Woodstock.
ID-546	F	F	A little heavyset, dark wavy hair with a lot of premature grey in it.
ID-547	F	F	Jan moving to the side door.
ID-548	F	F	JAN Hi.
ID-549	F	F	We just barely saw you there, under that crazy hat of yours.
ID-550	F	F	We couldn't back up - the van's reverse is broken.
ID-551	F	F	CHRIS (as Jan fiddles with side door handle) Oh.
ID-552	F	F	That's okay.
ID-553	F	F	Thanks for stopping.
ID-554	F	F	JAN This door's a little tricky, I'll get it.
ID-555	F	F	And with a little pulling, it opens.
ID-556	F	F	Indicating the pony- tailed and bearded driver (RAINEY), early 50's, definitely Woodstock...  JAN (CONT'D) Hop in, that's Rainey.
ID-557	F	F	27.
ID-558	F	F	RAINEY Hey, I'm Rainey.
ID-559	F	F	JAN And I'm Jan.  CHRIS Hey, Rainey.
ID-561	F	F	I'm Alex.
ID-562	F	F	RAINEY Alex of the hat.
ID-563	F	F	CHRIS (closing the side door) Yeah.
ID-564	F	F	Jan jumps back in passenger seat and the van rolls on.
ID-565	F	F	39   INT.
ID-566	F	F	RAINEY & JAN VAN                                      39  3-SHOT - CHRIS BETWEEN THEM IN THE BACKSEAT.
ID-567	F	F	RAINEY Were you out there a long time hitching?
ID-568	F	F	CHRIS Couple of days.
ID-569	F	F	But sometimes I forget to put my thumb out.
ID-570	F	F	JAN Probably, the rest of the time, that hat scares `em away.
ID-571	F	F	Chris checks himself in the rearview mirror and gets a kick out of what he sees (That hat's staying on.)
ID-572	F	F	Jan is looking at the rearview mirror too, observing Chris with mild concern.
ID-573	F	F	JAN (CONT'D) When's the last time you ate something?
ID-574	F	F	Chris pulls out a bag of berries and edible plants he's collected.
ID-575	F	F	CHRIS (excited) See that?
ID-576	F	F	I've got this book and it shows you all the plants and berries that are edible.
ID-577	F	F	You can find things wherever you go.
ID-578	F	F	Jan steals a glance to Rainey.
ID-579	F	F	He's hip.
ID-580	F	F	28.
ID-581	F	F	RAINEY We were just in town getting some beads and stuff.
ID-582	F	F	Jan does handicrafts, so we're usually going from one swap meet to another.
ID-583	F	F	She's so good at what she does, we sold everything.
ID-584	F	F	So, we set up camp at Orick Beach.
ID-585	F	F	You're welcome to camp there with us.
ID-586	F	F	JAN And eat there with us.
ID-587	F	F	Chris is beaming at the thought of real food.
ID-588	F	F	CUT TO:   40   EXT.
ID-589	F	F	CAMPSITE, ORICK BEACH - NIGHT                         40  Chris, Jan, and Rainey are beside a campfire, sitting on blankets.
ID-590	F	F	Their tents loom behind them.
ID-591	F	F	Jan is weaving some sort of craft art.
ID-592	F	F	Chris is chomping on chicken and beans like they're going out of style.
ID-593	F	F	CHRIS (between large swallows) So, I just left the car.
ID-594	F	F	It was a great car too.
ID-595	F	F	I'd driven it cross country the first time when I got out of high school.
ID-596	F	F	I had some really great adventures with it.
ID-597	F	F	That thing would just go and go.
ID-598	F	F	I mean, it was an `82 but if I'd kept it, it would've lasted me forever.
ID-599	F	F	RAINEY So, you're a leather now.
ID-600	F	F	CHRIS I'm a leather?
ID-601	F	F	Rainey nods, smiling.
ID-602	F	F	CHRIS (CONT'D) (looking to Jan) What's a leather?
ID-603	F	F	JAN You're a leather tramp.
ID-604	F	F	That's what they call the ones that hoof it on foot.
ID-605	F	F	So, we're technically rubber tramps.
ID-606	F	F	29.
ID-607	F	F	RAINEY (interjecting) As we have a vee-hi-cle.
ID-608	F	F	Rainey makes a move to put his arm around Jan. She goes a little stiff and fends it off.
ID-609	F	F	Chris notices.
ID-610	F	F	JAN Alex could have a vehicle.
ID-611	F	F	If he didn't burn his money.
ID-612	F	F	Why would you want to do that?
ID-613	F	F	CHRIS I don't need money.
ID-614	F	F	It makes people cautious.
ID-615	F	F	JAN (a little irritated) Well, you have to be a little cautious Alex.
ID-616	F	F	That book of yours is all well and fine but you can't depend entirely on leaves and berries.
ID-617	F	F	CHRIS I don't know if you'd want to depend on much more than that.
ID-618	F	F	JAN Where's your mom and dad?
ID-619	F	F	CHRIS Makin' their money somewhere.
ID-620	F	F	JAN Come on Chris.
ID-621	F	F	You look like a loved             * kid.
ID-622	F	F	Be fair.
ID-623	F	F	* CHRIS Fair?
ID-624	F	F	JAN You know what I mean.
ID-625	F	F	CHRIS I'll paraphrase Thoreau -- "Rather than          * love, than money, than fairness, give me         * truth."
ID-626	F	F	*  RAINEY                              * You look like shit.
ID-627	F	F	There's the truth.
ID-628	F	F	*  They all laugh.
ID-629	F	F	*  30.
ID-630	F	F	CUT TO:     *   41   INT.
ID-631	F	F	CHRIS' TENT, ORICK BEACH - LATER                       41  Chris sits up reading, his tent entry flap ajar to let the small candle lantern ventilate.
ID-632	F	F	OS we HEAR a ZIPPING SOUND.
ID-633	F	F	It's Rainey.
ID-634	F	F	We see him from Chris' POV coming out of his tent deep in thought.
ID-635	F	F	As he moves to the glowing embers of what remains of the campfire, Rainey's face goes out of frame and all Chris can see are his booted feet, tapping bits of glowing wood into the center of the fire.
ID-636	F	F	The tapping is slow and thoughtful.
ID-637	F	F	Micro-embers float upward into the night.
ID-638	F	F	Chris' tent flap closes by his own hand.
ID-639	F	F	ANGLE: Chris' dog-ears his book and puts out the lantern.
ID-640	F	F	CUT TO:   42   EXT.
ID-641	F	F	ORICK BEACH - DAY                                      42  We see Chris foraging for firewood in the bluffs above the beach.
ID-642	F	F	He's got it tied to his back and his front.
ID-643	F	F	If we didn't know better, we'd think he was camouflaging himself.
ID-644	F	F	Chris' POV: The rocks beside the water's edge.
ID-645	F	F	We see Rainey sitting beside the water, staring out to sea.
ID-646	F	F	We follow Chris' gaze to Jan, some fifty yards down the beach, walking melancholically in the opposite direction of Rainey.
ID-647	F	F	ANGLE: Rainey at the water's edge.
ID-648	F	F	Chris appears beside him.
ID-649	F	F	RAINEY (regarding Chris wrapped up in wood) Geez.
ID-650	F	F	If I struck a match to you, I'd have warmth and dinner at the same time.
ID-651	F	F	31.
ID-652	F	F	But Rainey's humor does not hide an inner turmoil.
ID-653	F	F	CHRIS Where's Jan going?
ID-654	F	F	RAINEY Well, my friend, all is not well on the hippie front.
ID-735	F	F	The Slabs?
ID-736	F	F	RAINEY It's down in Niland, California.
ID-737	F	F	You know where the Salton Sea is?
ID-738	F	F	CHRIS Near San Diego, yeah?
ID-739	F	F	RAINEY Well about 200 miles Northeast of there, but yeah.
ID-740	F	F	Niland's off the east shore of Salton.
ID-741	F	F	Wild place.
ID-742	F	F	The navy bulldozed and abandoned a base there.
ID-743	F	F	All that's left is a grid of concrete foundations.
ID-744	F	F	They're scattered over about a square mile or so.
ID-745	J	F	JAN When the weather turns cold across the rest of the country, people show up there by the thousands: snow birds... RAINEY Drifters...  JAN Sundry vagabonds...  RAINEY / JAN Like ourselves.
ID-746	J	F	JAN Livin' on the cheap under the sun.
ID-747	J	F	CHRIS You sell your handcrafts there?
ID-748	J	F	35.
ID-749	J	F	JAN Oh yeah.
ID-750	J	F	And a lot of second-hand goods.
ID-751	J	F	There's a swap meet.
ID-752	J	F	The people are cool.
ID-753	J	F	There's even some kids running around sometimes.
ID-754	J	F	Most everyone there, if they're not avoiding the cold, are at least dodging the IRS.
ID-755	J	F	RAINEY Or the FBI.
ID-756	J	F	CIA!
ID-757	J	F	DDT!!!
ID-758	J	F	The three of them laugh.
ID-759	J	F	JAN It's good.
ID-760	J	F	You should check it out.
ID-761	J	F	If you come, I'll make a proper hat for you.
ID-762	J	F	(standing, shaking out her blanket) Well, Alex.
ID-763	J	F	I'm gonna clean up and the old man and I are gonna get some rest.
ID-764	J	F	(indicating the sleeping bag) Looks like you got yourself a good bag there.
ID-560	F	F	Hi Jan.
ID-868	D	J	If something bothered Chris, he'd usually keep it to himself.
ID-869	D	J	And he made me promise to do the same.
ID-870	D	J	(MORE)  40.
ID-871	D	J	CARINE (CONT'D) He never did tell mom and dad that he knew.
ID-872	D	J	But Chris measured himself and those around him by an impossibly rigorous moral code.
ID-873	D	J	He loathed what he considered mom and dad's hypocrisy and resented what they considered guidance.
ID-874	D	J	Chris submitted to dad's authority through college but I knew he raged inwardly the whole time.
ID-875	D	J	It was inevitable that Chris would rebel.
ID-876	D	J	And when he did, he did it with characteristic immoderation.
ID-877	D	J	Walt suddenly collapses to his knees weeping, heartbroken and ashamed on a quiet Annandale street in the shadowless light of dusk.
ID-878	D	J	CARINE (V.O.)
ID-879	D	J	(CONT'D) My father is a brilliant man.
ID-880	D	J	But he had made some terrible mistakes.
ID-881	D	J	And to some extent, it seemed Chris was making him pay an awful price.
ID-882	D	J	The image of Walt DISSOLVES INTO...  BACK TO:   55   EXT.
ID-883	D	J	CUT BANK, MONTANA (SEPTEMBER 10, 1990)                 55   A pick-up truck pulls over for Chris.
ID-884	D	J	As Chris jumps in, we see on the passenger side door, the name WAYNE WESTERBERG boldly painted across it.
ID-885	D	J	Chris hops in beside a hyper kinetic man with thick shoulders and a black goatee.
ID-886	D	J	WAYNE (rolling a cigarette without moving forward with the truck, his knees rattling up and down) How're you doing?
ID-887	D	J	Wayne Westerberg.
ID-888	D	J	CHRIS (shaking hands) Hi Wayne.
ID-889	D	J	Alex McCandless.
ID-890	D	J	WAYNE Seems like every time I come on this road, there's somebody hitching out here who looks as skinny and unfed as you.
ID-891	D	J	Chris nods with a laugh.
ID-892	D	J	Wayne continuing...  41.
ID-893	D	J	WAYNE (CONT'D) Look, I gotta stop in Ethridge to drop something off (know what I mean?)
ID-894	D	J	Chris is not sure about the "drop something off" part.
ID-895	D	J	WAYNE (CONT'D) How `bout you and I grab something to eat down there?
ID-896	D	J	CHRIS Oh, I wouldn't want to burden you.
ID-897	D	J	WAYNE How long has it been since you've had anything to eat?
ID-898	D	J	CHRIS Couple of days.
ID-899	D	J	I kinda ran out of money.
ID-900	D	J	WAYNE Well, there's no choice about it.
ID-901	D	J	I'm gonna get you some dinner.
ID-902	D	J	Wayne lights his cigarette, puts the truck in gear and they head down the road.
ID-903	D	J	As the sun dips behind the horizon we TILT UP off the departing truck to the sky.
ID-904	D	J	Ominously mounting clouds stunningly reflect the red rays of the hidden sun:  CUT TO:  56   EXT.
ID-905	D	J	SUNBURST - NIGHT                                       56 Wayne's truck cuts through a track in a wheat field moving toward a compound of three trailers, one a double- wide, the other two on wheels, smaller.
ID-906	D	J	Beside them, a Wyeth-esque farmhouse.
ID-907	D	J	He eases the engine and comes to a stop in front of the double-wide.
ID-908	D	J	As he and Chris dismount the truck, Wayne gives him a hushing finger across the lips.
ID-909	D	J	They tip-toe up to the door, where Wayne shuffles a bunch of keys.
ID-765	J	J	CHRIS Yeah...my mother made it from a kit.
ID-766	J	J	Jan sees an almost imperceptible mother pang in Chris, but he pushes it away quickly.
ID-767	J	J	CHRIS (CONT'D) I'm gonna sleep out here by the fire.
ID-768	J	J	I want to read a little bit.
ID-769	J	J	Jan moves to Chris, hugs him, kisses him on the cheek.
ID-770	J	J	JAN You're wonderful.
ID-771	J	J	Don't make me worry about you.
ID-772	J	J	TIME CUT:   46   EXT.
ID-773	J	J	CAMPSITE, ORICK BEACH - LATER                          46  The fire is burning low.
ID-774	J	J	Chris reads from Thoreau's WALDEN from the chapter on "Higher Laws" as we move slowly in toward him, we begin to HEAR quiet sounds of what may be love-making coming from Rainey and Jan's tent.
ID-775	J	J	A gentle smile comes over Chris' face and in its irony, he looks to the page before him.
ID-776	J	J	36.
ID-777	J	J	Chris' sliding fingertip underlines the following passage: Chastity is the flowering of a man
ID-778	J	J	CUT TO:   47   EXT.
ID-779	J	J	CAMPSITE, ORICK BEACH - MORNING                       47  Gulls pierce into the grey morning ocean, snapping from schools of fish.
ID-780	J	J	And the subtle crackling of a campfire's death.
ID-781	J	J	There on the beach, Jan and Rainey's van, their tent, and the fireless coals of last night.
ID-782	J	J	But no sign of Chris, his bag or his tent.
ID-783	J	J	Jan appears from her tent, rubbing her eyes.
ID-784	J	J	She wears a sarong which she re-secures at the breast, then notices that Chris has left.
ID-785	J	J	But where his tent had been, the words:  THANK YOU JAN AND RAINEY  are spelled out in the sand with bits of driftwood.
ID-786	J	J	CU: Jan - We see her sadness.
ID-787	J	J	Rainey appears at her shoulder.
ID-788	J	J	He understands what is inside his woman.
ID-789	J	J	JAN He reminded me...  RAINEY I know.
ID-790	J	J	Go to WIDE SHOT: Jan and Rainey remaining as they were.
ID-791	J	J	FOREGROUND: Seagulls GLIDE THROUGH FRAME.
ID-792	J	J	CHAPTER 2:    ADOLESCENCE DISSOLVE TO:   48   EXT.
ID-793	J	J	CASCADE RANGE - DAY                                   48  MUSIC OVER: Joe Henry's King's Highway  A SERIES OF SHOTS:  1.
ID-794	J	J	Chris hitchhiking through the Sage Brush Uplands  2.
ID-795	J	J	Chris squatting over a water bucket, shaving.
ID-796	J	J	37.
ID-797	J	J	3.
ID-798	J	J	Camping in the lava beds of the Columbia River Basin.
ID-799	J	J	4.
ID-800	J	J	Walking across the Idaho Panhandle.
ID-801	J	J	5.
ID-802	J	J	Cooking the last of his rice on the Montana border.
ID-803	J	J	6.
ID-804	J	J	Hitchhiking in the Montana sunset.
ID-805	J	J	49   EXT.
ID-806	J	J	CUT BANK, MONTANA - SUNSET (SEPTEMBER 10 1990)        49  We see Chris hitching down a lonely two-lane road surrounded by fields and distant mountains.
ID-807	J	J	CARINE (V.O.)
ID-808	J	J	In early September, mom and dad got a call from the Annandale police notifying them that Chris' abandoned car had been identified by the Arizona Highway Patrol after a group of rare flower hunters stumbled upon it in the desert.
ID-809	J	J	There were no signs that Chris had intended to return to it.
ID-810	J	J	But there wasn't any evidence of struggle.
